timestamp;value
0-5-1-594000;49 
0-5-1-596000;35 
0-5-1-598000;42 
0-5-1-602000;46 
0-5-1-604000;21 
0-5-1-606000;26 
0-5-1-608000;31 
0-5-1-610000;10 
0-5-1-612000;25 
0-5-1-614000;44 
0-5-1-617000;24 
0-5-1-619000;43 
0-5-1-621000;44 
0-5-1-623000;52 
0-5-1-624000;42 
0-5-1-626000;39 
0-5-1-628000;31 
0-5-1-630000;27 
0-5-1-632000;41 
0-5-1-634000;16 
0-5-1-636000;20 
0-5-1-638000;19 
0-5-1-640000;34 
0-5-1-653000;20 
0-5-1-655000;-6 
0-5-1-657000;11 
0-5-1-659000;15 
0-5-1-661000;30 
0-5-1-663000;4 
0-5-1-665000;26 
0-5-1-666000;24 
0-5-1-668000;39 
0-5-1-670000;31 
0-5-1-672000;33 
0-5-1-674000;29 
0-5-1-676000;21 
0-5-1-678000;22 
0-5-1-680000;14 
0-5-1-682000;16 
0-5-1-685000;21 
0-5-1-687000;31 
0-5-1-689000;27 
0-5-1-691000;24 
0-5-1-693000;24 
0-5-1-695000;18 
0-5-1-697000;25 
0-5-1-699000;53 
0-5-1-701000;34 
0-5-1-703000;22 
0-5-1-705000;22 
0-5-1-707000;27 
0-5-1-708000;25 
0-5-1-710000;23 
0-5-1-712000;37 
0-5-1-714000;46 
0-5-1-716000;35 
0-5-1-719000;27 
0-5-1-721000;18 
0-5-1-723000;35 
0-5-1-725000;58 
0-5-1-727000;30 
0-5-1-729000;27 
0-5-1-731000;32 
0-5-1-733000;57 
0-5-1-735000;50 
0-5-1-737000;52 
0-5-1-739000;59 
0-5-1-741000;30 
0-5-1-743000;21 
0-5-1-745000;17 
0-5-1-747000;15 
0-5-1-749000;23 
0-5-1-750000;38 
0-5-1-753000;59 
0-5-1-755000;30 
0-5-1-757000;44 
0-5-1-759000;42 
0-5-1-761000;39 
0-5-1-763000;61 
0-5-1-765000;46 
0-5-1-767000;42 
0-5-1-769000;43 
0-5-1-771000;44 
0-5-1-773000;22 
0-5-1-775000;37 
0-5-1-777000;40 
0-5-1-779000;60 
0-5-1-781000;42 
0-5-1-783000;28 
0-5-1-785000;17 
0-5-1-788000;25 
0-5-1-790000;41 
0-5-1-791000;41 
0-5-1-793000;34 
0-5-1-795000;29 
0-5-1-797000;29 
0-5-1-799000;41 
0-5-1-801000;31 
0-5-1-803000;39 
0-5-1-805000;26 
0-5-1-807000;28 
0-5-1-809000;40 
0-5-1-811000;25 
0-5-1-813000;33 
0-5-1-815000;34 
0-5-1-817000;52 
0-5-1-819000;52 
0-5-1-821000;40 
0-5-1-824000;45 
0-5-1-826000;33 
0-5-1-828000;33 
0-5-1-830000;41 
0-5-1-832000;13 
0-5-1-833000;24 
0-5-1-835000;38 
0-5-1-837000;56 
0-5-1-839000;38 
0-5-1-841000;37 
0-5-1-843000;33 
0-5-1-845000;14 
0-5-1-847000;23 
0-5-1-849000;35 
0-5-1-851000;46 
0-5-1-862000;39 
0-5-1-864000;44 
0-5-1-866000;34 
0-5-1-868000;25 
0-5-1-870000;31 
0-5-1-872000;34 
0-5-1-874000;47 
0-5-1-875000;56 
0-5-1-877000;51 
0-5-1-879000;47 
0-5-1-881000;31 
0-5-1-883000;36 
0-5-1-885000;8 
0-5-1-887000;19 
0-5-1-889000;39 
0-5-1-892000;38 
0-5-1-894000;63 
0-5-1-896000;38 
0-5-1-898000;40 
0-5-1-900000;44 
0-5-1-902000;56 
0-5-1-904000;30 
0-5-1-906000;34 
0-5-1-908000;42 
0-5-1-910000;48 
0-5-1-912000;45 
0-5-1-914000;43 
0-5-1-916000;33 
0-5-1-917000;38 
0-5-1-919000;43 
0-5-1-921000;57 
0-5-1-923000;56 
0-5-1-926000;37 
0-5-1-928000;41 
0-5-1-930000;52 
0-5-1-932000;30 
0-5-1-934000;38 
0-5-1-936000;44 
0-5-1-938000;43 
0-5-1-940000;60 
0-5-1-942000;37 
0-5-1-944000;42 
0-5-1-946000;39 
0-5-1-948000;47 
0-5-1-950000;27 
0-5-1-952000;42 
0-5-1-954000;24 
0-5-1-956000;20 
0-5-1-958000;27 
0-5-1-960000;45 
0-5-1-962000;34 
0-5-1-964000;29 
0-5-1-966000;36 
0-5-1-968000;51 
0-5-1-970000;29 
0-5-1-972000;31 
0-5-1-974000;29 
0-5-1-976000;14 
0-5-1-978000;22 
0-5-1-980000;29 
0-5-1-982000;35 
0-5-1-984000;32 
0-5-1-986000;47 
0-5-1-988000;34 
0-5-1-990000;37 
0-5-1-992000;37 
0-5-1-994000;43 
0-5-1-997000;16 
0-5-1-999000;15 
0-5-2-000000;17 
0-5-2-002000;13 
0-5-2-004000;32 
0-5-2-006000;45 
0-5-2-008000;14 
0-5-2-010000;28 
0-5-2-012000;32 
0-5-2-014000;33 
0-5-2-016000;3 
0-5-2-018000;13 
0-5-2-020000;19 
0-5-2-022000;20 
0-5-2-026000;17 
0-5-2-028000;29 
0-5-2-031000;19 
0-5-2-033000;27 
0-5-2-035000;18 
0-5-2-037000;31 
0-5-2-039000;34 
0-5-2-041000;49 
0-5-2-042000;47 
0-5-2-044000;36 
0-5-2-046000;41 
0-5-2-048000;40 
0-5-2-050000;36 
0-5-2-052000;28 
0-5-2-054000;20 
0-5-2-056000;30 
0-5-2-058000;31 
0-5-2-060000;41 
0-5-2-062000;13 
0-5-2-075000;23 
0-5-2-077000;34 
0-5-2-079000;47 
0-5-2-081000;24 
0-5-2-083000;30 
0-5-2-084000;30 
0-5-2-086000;41 
0-5-2-088000;22 
0-5-2-090000;51 
0-5-2-092000;17 
0-5-2-094000;31 
0-5-2-096000;29 
0-5-2-099000;44 
0-5-2-101000;14 
0-5-2-103000;28 
0-5-2-105000;29 
0-5-2-107000;43 
0-5-2-109000;25 
0-5-2-111000;36 
0-5-2-113000;50 
0-5-2-115000;66 
0-5-2-117000;68 
0-5-2-119000;58 
0-5-2-121000;54 
0-5-2-123000;52 
0-5-2-124000;25 
0-5-2-126000;13 
0-5-2-128000;2 
0-5-2-130000;-16 
0-5-2-133000;-36 
0-5-2-135000;-41 
0-5-2-137000;-49 
0-5-2-139000;-100 
0-5-2-141000;-99 
0-5-2-143000;-111 
0-5-2-145000;-100 
0-5-2-147000;-119 
0-5-2-149000;-116 
0-5-2-151000;-114 
0-5-2-153000;-99 
0-5-2-155000;-63 
0-5-2-157000;-41 
0-5-2-159000;-9 
0-5-2-161000;28 
0-5-2-163000;63 
0-5-2-165000;59 
0-5-2-167000;84 
0-5-2-169000;66 
0-5-2-171000;94 
0-5-2-173000;63 
0-5-2-175000;72 
0-5-2-177000;75 
0-5-2-179000;62 
0-5-2-181000;54 
0-5-2-183000;70 
0-5-2-185000;45 
0-5-2-187000;65 
0-5-2-189000;69 
0-5-2-191000;86 
0-5-2-193000;59 
0-5-2-195000;73 
0-5-2-197000;71 
0-5-2-199000;68 
0-5-2-201000;81 
0-5-2-204000;52 
0-5-2-206000;63 
0-5-2-208000;60 
0-5-2-209000;53 
0-5-2-211000;45 
0-5-2-213000;61 
0-5-2-215000;64 
0-5-2-217000;66 
0-5-2-219000;66 
0-5-2-221000;78 
0-5-2-223000;51 
0-5-2-225000;56 
0-5-2-227000;59 
0-5-2-229000;38 
0-5-2-231000;61 
0-5-2-233000;56 
0-5-2-235000;61 
0-5-2-238000;74 
0-5-2-240000;62 
0-5-2-242000;43 
0-5-2-244000;50 
0-5-2-246000;55 
0-5-2-248000;65 
0-5-2-249000;49 
0-5-2-251000;52 
0-5-2-253000;54 
0-5-2-255000;66 
0-5-2-257000;45 
0-5-2-259000;39 
0-5-2-261000;42 
0-5-2-263000;31 
0-5-2-265000;30 
0-5-2-267000;57 
0-5-2-269000;8 
0-5-2-272000;25 
0-5-2-274000;40 
0-5-2-284000;25 
0-5-2-286000;18 
0-5-2-288000;20 
0-5-2-290000;25 
0-5-2-291000;22 
0-5-2-293000;35 
0-5-2-295000;21 
0-5-2-297000;31 
0-5-2-299000;40 
0-5-2-301000;46 
0-5-2-303000;28 
0-5-2-306000;28 
0-5-2-308000;49 
0-5-2-310000;10 
0-5-2-312000;27 
0-5-2-314000;45 
0-5-2-316000;38 
0-5-2-318000;31 
0-5-2-320000;29 
0-5-2-322000;24 
0-5-2-324000;-2 
0-5-2-326000;19 
0-5-2-328000;19 
0-5-2-330000;29 
0-5-2-332000;42 
0-5-2-333000;29 
0-5-2-335000;15 
0-5-2-337000;13 
0-5-2-340000;30 
0-5-2-342000;12 
0-5-2-344000;18 
0-5-2-346000;26 
0-5-2-348000;39 
0-5-2-350000;31 
0-5-2-352000;47 
0-5-2-354000;24 
0-5-2-356000;42 
0-5-2-358000;49 
0-5-2-360000;59 
0-5-2-362000;27 
0-5-2-364000;38 
0-5-2-366000;27 
0-5-2-368000;37 
0-5-2-370000;23 
0-5-2-372000;29 
0-5-2-374000;27 
0-5-2-376000;39 
0-5-2-378000;54 
0-5-2-380000;68 
0-5-2-382000;48 
0-5-2-384000;25 
0-5-2-386000;38 
0-5-2-388000;43 
0-5-2-390000;46 
0-5-2-392000;49 
0-5-2-394000;36 
0-5-2-396000;37 
0-5-2-398000;64 
0-5-2-400000;52 
0-5-2-402000;43 
0-5-2-404000;35 
0-5-2-406000;42 
0-5-2-408000;21 
0-5-2-411000;35 
0-5-2-413000;48 
0-5-2-415000;60 
0-5-2-416000;49 
0-5-2-418000;29 
0-5-2-420000;36 
0-5-2-422000;24 
0-5-2-424000;46 
0-5-2-426000;38 
0-5-2-428000;53 
0-5-2-430000;45 
0-5-2-432000;47 
0-5-2-434000;34 
0-5-2-436000;38 
0-5-2-438000;41 
0-5-2-440000;29 
0-5-2-442000;37 
0-5-2-445000;37 
0-5-2-447000;13 
0-5-2-451000;36 
0-5-2-453000;57 
0-5-2-455000;38 
0-5-2-457000;50 
0-5-2-458000;57 
0-5-2-460000;39 
0-5-2-462000;52 
0-5-2-464000;17 
0-5-2-466000;30 
0-5-2-468000;42 
0-5-2-470000;51 
0-5-2-472000;38 
0-5-2-474000;27 
0-5-2-476000;35 
0-5-2-479000;64 
0-5-2-481000;57 
0-5-2-483000;40 
0-5-2-485000;28 
0-5-2-499000;62 
0-5-2-500000;37 
0-5-2-502000;38 
0-5-2-504000;27 
0-5-2-506000;23 
0-5-2-508000;56 
0-5-2-510000;43 
0-5-2-513000;51 
0-5-2-515000;47 
0-5-2-517000;56 
0-5-2-519000;36 
0-5-2-521000;37 
0-5-2-523000;38 
0-5-2-525000;41 
0-5-2-527000;38 
0-5-2-529000;65 
0-5-2-531000;32 
0-5-2-533000;43 
0-5-2-535000;48 
0-5-2-537000;61 
0-5-2-539000;23 
0-5-2-541000;25 
0-5-2-542000;32 
0-5-2-544000;47 
0-5-2-547000;39 
0-5-2-549000;47 
0-5-2-551000;46 
0-5-2-553000;49 
0-5-2-555000;52 
0-5-2-557000;25 
0-5-2-559000;29 
0-5-2-561000;40 
0-5-2-563000;47 
0-5-2-565000;38 
0-5-2-567000;49 
0-5-2-569000;49 
0-5-2-571000;40 
0-5-2-573000;52 
0-5-2-575000;65 
0-5-2-577000;22 
0-5-2-579000;24 
0-5-2-581000;36 
0-5-2-583000;52 
0-5-2-585000;27 
0-5-2-587000;36 
0-5-2-589000;37 
0-5-2-591000;24 
0-5-2-593000;43 
0-5-2-595000;30 
0-5-2-597000;38 
0-5-2-599000;35 
0-5-2-601000;57 
0-5-2-603000;27 
0-5-2-605000;36 
0-5-2-607000;40 
0-5-2-609000;66 
0-5-2-611000;55 
0-5-2-613000;51 
0-5-2-615000;32 
0-5-2-618000;42 
0-5-2-620000;32 
0-5-2-622000;44 
0-5-2-624000;14 
0-5-2-625000;12 
0-5-2-627000;24 
0-5-2-629000;27 
0-5-2-631000;15 
0-5-2-633000;33 
0-5-2-635000;25 
0-5-2-637000;28 
0-5-2-639000;14 
0-5-2-641000;8 
0-5-2-643000;17 
0-5-2-645000;22 
0-5-2-647000;37 
0-5-2-649000;34 
0-5-2-652000;46 
0-5-2-654000;44 
0-5-2-656000;51 
0-5-2-658000;31 
0-5-2-660000;33 
0-5-2-662000;4 
0-5-2-664000;7 
0-5-2-666000;10 
0-5-2-667000;31 
0-5-2-669000;9 
0-5-2-671000;33 
0-5-2-673000;50 
0-5-2-675000;44 
0-5-2-677000;21 
0-5-2-679000;11 
0-5-2-681000;7 
0-5-2-683000;24 
0-5-2-686000;40 
0-5-2-688000;28 
0-5-2-690000;15 
0-5-2-692000;25 
0-5-2-694000;14 
0-5-2-696000;30 
0-5-2-698000;47 
0-5-2-708000;8 
0-5-2-709000;36 
0-5-2-711000;53 
0-5-2-713000;74 
0-5-2-715000;41 
0-5-2-717000;40 
0-5-2-720000;27 
0-5-2-722000;45 
0-5-2-724000;55 
0-5-2-726000;31 
0-5-2-728000;32 
0-5-2-730000;44 
0-5-2-732000;60 
0-5-2-734000;44 
0-5-2-736000;35 
0-5-2-738000;43 
0-5-2-740000;67 
0-5-2-742000;38 
0-5-2-744000;28 
0-5-2-746000;32 
0-5-2-748000;47 
0-5-2-749000;45 
0-5-2-751000;57 
0-5-2-754000;43 
0-5-2-756000;28 
0-5-2-758000;33 
0-5-2-760000;41 
0-5-2-762000;20 
0-5-2-764000;23 
0-5-2-766000;34 
0-5-2-768000;30 
0-5-2-770000;71 
0-5-2-772000;53 
0-5-2-774000;61 
0-5-2-776000;62 
0-5-2-778000;60 
0-5-2-780000;30 
0-5-2-782000;14 
0-5-2-784000;-20 
0-5-2-786000;-29 
0-5-2-788000;-37 
0-5-2-791000;-42 
0-5-2-792000;-85 
0-5-2-794000;-99 
0-5-2-796000;-115 
0-5-2-798000;-151 
0-5-2-800000;-154 
0-5-2-802000;-139 
0-5-2-804000;-126 
0-5-2-806000;-103 
0-5-2-808000;-96 
0-5-2-810000;-62 
0-5-2-812000;-19 
0-5-2-814000;22 
0-5-2-816000;61 
0-5-2-818000;76 
0-5-2-820000;93 
0-5-2-822000;98 
0-5-2-825000;108 
0-5-2-827000;86 
0-5-2-829000;82 
0-5-2-831000;93 
0-5-2-833000;87 
0-5-2-834000;87 
0-5-2-836000;95 
0-5-2-838000;76 
0-5-2-840000;60 
0-5-2-842000;63 
0-5-2-844000;83 
0-5-2-846000;58 
0-5-2-848000;72 
0-5-2-850000;76 
0-5-2-852000;60 
0-5-2-854000;75 
0-5-2-856000;66 
0-5-2-859000;74 
0-5-2-861000;77 
0-5-2-863000;86 
0-5-2-865000;64 
0-5-2-867000;64 
0-5-2-869000;62 
0-5-2-871000;78 
0-5-2-873000;73 
0-5-2-876000;91 
0-5-2-878000;53 
0-5-2-880000;43 
0-5-2-882000;51 
0-5-2-884000;28 
0-5-2-886000;44 
0-5-2-888000;46 
0-5-2-890000;58 
0-5-2-893000;38 
0-5-2-895000;55 
0-5-2-897000;60 
0-5-2-899000;57 
0-5-2-901000;79 
0-5-2-903000;65 
0-5-2-905000;52 
0-5-2-907000;68 
0-5-2-909000;69 
0-5-2-920000;53 
0-5-2-922000;44 
0-5-2-924000;41 
0-5-2-927000;34 
0-5-2-929000;36 
0-5-2-931000;10 
0-5-2-933000;34 
0-5-2-935000;27 
0-5-2-937000;43 
0-5-2-939000;14 
0-5-2-941000;45 
0-5-2-943000;42 
0-5-2-945000;37 
0-5-2-947000;45 
0-5-2-949000;28 
0-5-2-951000;12 
0-5-2-953000;23 
0-5-2-955000;54 
0-5-2-957000;43 
0-5-2-958000;43 
0-5-2-961000;36 
0-5-2-963000;14 
0-5-2-965000;14 
0-5-2-967000;31 
0-5-2-969000;6 
0-5-2-971000;33 
0-5-2-973000;28 
0-5-2-975000;46 
0-5-2-977000;25 
0-5-2-979000;20 
0-5-2-981000;16 
0-5-2-983000;6 
0-5-2-985000;11 
0-5-2-987000;18 
0-5-2-989000;25 
0-5-2-991000;21 
0-5-2-993000;21 
0-5-2-995000;11 
0-5-2-998000;30 
0-5-2-999000;36 
0-5-3-001000;48 
0-5-3-003000;30 
0-5-3-005000;16 
0-5-3-007000;17 
0-5-3-009000;23 
0-5-3-011000;41 
0-5-3-013000;56 
0-5-3-015000;29 
0-5-3-017000;29 
0-5-3-019000;24 
0-5-3-021000;31 
0-5-3-023000;14 
0-5-3-025000;29 
0-5-3-027000;37 
0-5-3-029000;36 
0-5-3-032000;53 
0-5-3-034000;47 
0-5-3-036000;46 
0-5-3-038000;47 
0-5-3-040000;59 
0-5-3-041000;48 
0-5-3-043000;39 
0-5-3-045000;41 
0-5-3-047000;56 
0-5-3-049000;50 
0-5-3-051000;40 
0-5-3-053000;40 
0-5-3-055000;53 
0-5-3-057000;57 
0-5-3-059000;61 
0-5-3-061000;30 
0-5-3-063000;42 
0-5-3-066000;48 
0-5-3-068000;51 
0-5-3-070000;24 
0-5-3-072000;39 
0-5-3-074000;33 
0-5-3-076000;35 
0-5-3-078000;47 
0-5-3-080000;23 
0-5-3-082000;32 
0-5-3-083000;19 
0-5-3-085000;41 
0-5-3-087000;16 
0-5-3-089000;24 
0-5-3-091000;27 
0-5-3-093000;27 
0-5-3-095000;26 
0-5-3-097000;42 
0-5-3-100000;10 
0-5-3-102000;23 
0-5-3-104000;23 
0-5-3-106000;37 
0-5-3-108000;33 
0-5-3-110000;20 
0-5-3-112000;24 
0-5-3-114000;38 
0-5-3-116000;26 
0-5-3-118000;35 
0-5-3-120000;37 
0-5-3-129000;39 
0-5-3-131000;42 
0-5-3-134000;33 
0-5-3-136000;38 
0-5-3-138000;23 
0-5-3-140000;3 
0-5-3-142000;16 
0-5-3-144000;32 
0-5-3-146000;36 
0-5-3-148000;41 
0-5-3-150000;45 
0-5-3-152000;61 
0-5-3-154000;26 
0-5-3-156000;34 
0-5-3-158000;31 
0-5-3-160000;29 
0-5-3-162000;35 
0-5-3-164000;11 
0-5-3-166000;22 
0-5-3-167000;29 
0-5-3-170000;47 
0-5-3-172000;35 
0-5-3-174000;51 
0-5-3-176000;53 
0-5-3-178000;51 
0-5-3-180000;51 
0-5-3-182000;34 
0-5-3-184000;19 
0-5-3-186000;35 
0-5-3-188000;34 
0-5-3-190000;51 
0-5-3-192000;30 
0-5-3-194000;41 
0-5-3-196000;50 
0-5-3-198000;51 
0-5-3-200000;20 
0-5-3-202000;38 
0-5-3-205000;38 
0-5-3-207000;40 
0-5-3-208000;35 
0-5-3-210000;34 
0-5-3-212000;38 
0-5-3-214000;42 
0-5-3-216000;55 
0-5-3-218000;36 
0-5-3-220000;41 
0-5-3-222000;37 
0-5-3-224000;40 
0-5-3-226000;36 
0-5-3-228000;46 
0-5-3-230000;40 
0-5-3-232000;37 
0-5-3-234000;44 
0-5-3-236000;32 
0-5-3-239000;28 
0-5-3-241000;45 
0-5-3-243000;41 
0-5-3-245000;50 
0-5-3-247000;39 
0-5-3-249000;29 
0-5-3-250000;37 
0-5-3-252000;37 
0-5-3-254000;49 
0-5-3-256000;29 
0-5-3-258000;26 
0-5-3-260000;26 
0-5-3-262000;41 
0-5-3-264000;19 
0-5-3-266000;21 
0-5-3-268000;28 
0-5-3-270000;20 
0-5-3-273000;27 
0-5-3-275000;47 
0-5-3-277000;7 
0-5-3-279000;24 
0-5-3-281000;35 
0-5-3-283000;51 
0-5-3-285000;13 
0-5-3-287000;24 
0-5-3-289000;40 
0-5-3-291000;26 
0-5-3-292000;32 
0-5-3-294000;14 
0-5-3-296000;19 
0-5-3-300000;36 
0-5-3-302000;23 
0-5-3-304000;27 
0-5-3-307000;9 
0-5-3-309000;3 
0-5-3-311000;20 
0-5-3-313000;25 
0-5-3-315000;40 
0-5-3-317000;30 
0-5-3-319000;28 
0-5-3-321000;43 
0-5-3-323000;-3 
0-5-3-325000;1 
0-5-3-327000;6 
0-5-3-329000;33 
0-5-3-331000;20 
0-5-3-343000;35 
0-5-3-345000;33 
0-5-3-347000;46 
0-5-3-349000;32 
0-5-3-351000;42 
0-5-3-353000;40 
0-5-3-355000;37 
0-5-3-357000;32 
0-5-3-359000;31 
0-5-3-361000;22 
0-5-3-363000;31 
0-5-3-365000;66 
0-5-3-367000;53 
0-5-3-369000;25 
0-5-3-371000;41 
0-5-3-373000;44 
0-5-3-374000;36 
0-5-3-377000;37 
0-5-3-379000;28 
0-5-3-381000;19 
0-5-3-383000;22 
0-5-3-385000;35 
0-5-3-387000;19 
0-5-3-389000;28 
0-5-3-391000;34 
0-5-3-393000;45 
0-5-3-395000;42 
0-5-3-397000;36 
0-5-3-399000;32 
0-5-3-401000;23 
0-5-3-403000;23 
0-5-3-405000;30 
0-5-3-407000;9 
0-5-3-409000;23 
0-5-3-412000;39 
0-5-3-414000;33 
0-5-3-416000;24 
0-5-3-417000;28 
0-5-3-419000;20 
0-5-3-421000;18 
0-5-3-423000;9 
0-5-3-425000;-11 
0-5-3-427000;-32 
0-5-3-429000;-51 
0-5-3-431000;-62 
0-5-3-433000;-92 
0-5-3-435000;-100 
0-5-3-437000;-113 
0-5-3-439000;-117 
0-5-3-441000;-139 
0-5-3-443000;-146 
0-5-3-446000;-142 
0-5-3-448000;-130 
0-5-3-450000;-103 
0-5-3-452000;-60 
0-5-3-454000;-43 
0-5-3-456000;3 
0-5-3-458000;46 
0-5-3-459000;93 
0-5-3-461000;77 
0-5-3-463000;90 
0-5-3-465000;81 
0-5-3-467000;79 
0-5-3-469000;83 
0-5-3-471000;91 
0-5-3-473000;66 
0-5-3-475000;80 
0-5-3-477000;81 
0-5-3-480000;78 
0-5-3-482000;76 
0-5-3-484000;71 
0-5-3-486000;81 
0-5-3-488000;66 
0-5-3-490000;71 
0-5-3-492000;45 
0-5-3-494000;59 
0-5-3-496000;71 
0-5-3-498000;68 
0-5-3-499000;26 
0-5-3-501000;49 
0-5-3-503000;58 
0-5-3-505000;59 
0-5-3-507000;30 
0-5-3-509000;50 
0-5-3-511000;52 
0-5-3-514000;67 
0-5-3-516000;72 
0-5-3-518000;53 
0-5-3-520000;65 
0-5-3-522000;56 
0-5-3-524000;69 
0-5-3-526000;47 
0-5-3-528000;55 
0-5-3-530000;60 
0-5-3-532000;48 
0-5-3-534000;52 
0-5-3-536000;73 
0-5-3-538000;39 
0-5-3-540000;50 
0-5-3-541000;49 
0-5-3-552000;40 
0-5-3-554000;32 
0-5-3-556000;19 
0-5-3-558000;22 
0-5-3-560000;25 
0-5-3-562000;35 
0-5-3-564000;20 
0-5-3-566000;22 
0-5-3-568000;16 
0-5-3-570000;38 
0-5-3-572000;28 
0-5-3-574000;36 
0-5-3-576000;24 
0-5-3-578000;24 
0-5-3-580000;33 
0-5-3-582000;21 
0-5-3-584000;19 
0-5-3-586000;19 
0-5-3-588000;14 
0-5-3-590000;35 
0-5-3-592000;12 
0-5-3-594000;24 
0-5-3-596000;31 
0-5-3-598000;28 
0-5-3-600000;38 
0-5-3-602000;18 
0-5-3-604000;22 
0-5-3-606000;16 
0-5-3-608000;23 
0-5-3-610000;1 
0-5-3-612000;6 
0-5-3-614000;12 
0-5-3-616000;19 
0-5-3-619000;14 
0-5-3-621000;7 
0-5-3-623000;3 
0-5-3-624000;5 
0-5-3-626000;1 
0-5-3-628000;26 
0-5-3-630000;0 
0-5-3-632000;17 
0-5-3-634000;22 
0-5-3-636000;36 
0-5-3-638000;3 
0-5-3-640000;15 
0-5-3-642000;2 
0-5-3-644000;16 
0-5-3-646000;26 
0-5-3-648000;5 
0-5-3-650000;14 
0-5-3-653000;17 
0-5-3-655000;25 
0-5-3-657000;13 
0-5-3-659000;21 
0-5-3-661000;18 
0-5-3-663000;12 
0-5-3-665000;18 
0-5-3-666000;37 
0-5-3-668000;8 
0-5-3-670000;36 
0-5-3-672000;37 
0-5-3-674000;55 
0-5-3-676000;56 
0-5-3-678000;37 
0-5-3-680000;24 
0-5-3-682000;34 
0-5-3-684000;15 
0-5-3-687000;-1 
0-5-3-689000;25 
0-5-3-691000;16 
0-5-3-693000;28 
0-5-3-695000;11 
0-5-3-697000;22 
0-5-3-699000;16 
0-5-3-701000;32 
0-5-3-703000;21 
0-5-3-705000;37 
0-5-3-707000;32 
0-5-3-708000;23 
0-5-3-710000;25 
0-5-3-712000;36 
0-5-3-714000;14 
0-5-3-716000;32 
0-5-3-718000;35 
0-5-3-721000;54 
0-5-3-725000;27 
0-5-3-727000;20 
0-5-3-729000;18 
0-5-3-731000;31 
0-5-3-733000;20 
0-5-3-735000;32 
0-5-3-737000;36 
0-5-3-739000;52 
0-5-3-741000;8 
0-5-3-743000;18 
0-5-3-745000;11 
0-5-3-747000;25 
0-5-3-749000;32 
0-5-3-750000;32 
0-5-3-752000;7 
0-5-3-765000;11 
0-5-3-767000;25 
0-5-3-769000;14 
0-5-3-771000;37 
0-5-3-773000;30 
0-5-3-775000;27 
0-5-3-777000;10 
0-5-3-779000;31 
0-5-3-781000;39 
0-5-3-783000;27 
0-5-3-785000;28 
0-5-3-787000;26 
0-5-3-789000;31 
0-5-3-791000;29 
0-5-3-793000;18 
0-5-3-795000;17 
0-5-3-797000;39 
0-5-3-799000;21 
0-5-3-801000;39 
0-5-3-803000;36 
0-5-3-805000;50 
0-5-3-807000;14 
0-5-3-809000;34 
0-5-3-811000;39 
0-5-3-813000;57 
0-5-3-815000;45 
0-5-3-817000;33 
0-5-3-819000;34 
0-5-3-821000;29 
0-5-3-823000;40 
0-5-3-826000;25 
0-5-3-828000;7 
0-5-3-830000;21 
0-5-3-832000;32 
0-5-3-833000;21 
0-5-3-835000;27 
0-5-3-837000;31 
0-5-3-839000;33 
0-5-3-841000;35 
0-5-3-843000;50 
0-5-3-845000;16 
0-5-3-847000;37 
0-5-3-849000;35 
0-5-3-851000;24 
0-5-3-853000;10 
0-5-3-855000;23 
0-5-3-857000;21 
0-5-3-860000;17 
0-5-3-862000;31 
0-5-3-864000;29 
0-5-3-866000;32 
0-5-3-868000;34 
0-5-3-870000;53 
0-5-3-872000;32 
0-5-3-874000;42 
0-5-3-875000;41 
0-5-3-877000;24 
0-5-3-879000;20 
0-5-3-881000;11 
0-5-3-883000;24 
0-5-3-885000;10 
0-5-3-887000;13 
0-5-3-889000;26 
0-5-3-891000;7 
0-5-3-894000;17 
0-5-3-896000;22 
0-5-3-898000;29 
0-5-3-900000;6 
0-5-3-902000;22 
0-5-3-904000;23 
0-5-3-906000;25 
0-5-3-908000;49 
0-5-3-910000;22 
0-5-3-912000;29 
0-5-3-914000;24 
0-5-3-916000;25 
0-5-3-917000;21 
0-5-3-919000;18 
0-5-3-921000;23 
0-5-3-923000;22 
0-5-3-925000;22 
0-5-3-928000;33 
0-5-3-930000;12 
0-5-3-932000;15 
0-5-3-934000;18 
0-5-3-936000;40 
0-5-3-938000;8 
0-5-3-940000;31 
0-5-3-942000;29 
0-5-3-944000;41 
0-5-3-946000;35 
0-5-3-948000;23 
0-5-3-950000;14 
0-5-3-952000;14 
0-5-3-954000;39 
0-5-3-956000;8 
0-5-3-958000;8 
0-5-3-959000;3 
0-5-3-961000;19 
0-5-3-964000;1 
0-5-3-974000;33 
0-5-3-976000;-3 
0-5-3-978000;17 
0-5-3-980000;33 
0-5-3-982000;46 
0-5-3-984000;13 
0-5-3-986000;15 
0-5-3-988000;15 
0-5-3-990000;27 
0-5-3-992000;27 
0-5-3-994000;30 
0-5-3-996000;45 
0-5-3-999000;44 
0-5-4-000000;58 
0-5-4-002000;46 
0-5-4-004000;43 
0-5-4-006000;40 
0-5-4-008000;55 
0-5-4-010000;34 
0-5-4-012000;38 
0-5-4-014000;55 
0-5-4-016000;26 
0-5-4-018000;41 
0-5-4-020000;55 
0-5-4-022000;18 
0-5-4-024000;22 
0-5-4-026000;20 
0-5-4-028000;46 
0-5-4-030000;27 
0-5-4-033000;43 
0-5-4-035000;33 
0-5-4-037000;24 
0-5-4-039000;36 
0-5-4-041000;21 
0-5-4-042000;36 
0-5-4-044000;40 
0-5-4-046000;55 
0-5-4-048000;35 
